id,key,value,type 
137360212,highway,turning_circle,regular
137360226,highway,turning_circle,regular
137360303,highway,traffic_signals,regular
137360303,traffic_signals,signal,regular
137360415,highway,traffic_signals,regular
137360552,highway,traffic_signals,regular
137360552,crossing,traffic_signals,regular
137360590,highway,turning_circle,regular
137360598,highway,turning_circle,regular
137360697,highway,turning_circle,regular
137360993,highway,turning_circle,regular
137361011,source,bing,regular
137361011,highway,turning_circle,regular
137361071,source,Bing,regular
137361071,highway,turning_circle,regular
137361181,highway,turning_circle,regular
137361384,highway,traffic_signals,regular
137361384,crossing,traffic_signals,regular
137361454,highway,turning_circle,regular
137361502,highway,turning_circle,regular
137361766,highway,turning_circle,regular
137361781,source,Bing,regular
137361781,highway,turning_circle,regular
137361786,source,Yahoo,regular
137361786,highway,turning_circle,regular
137361819,highway,turning_circle,regular
137361851,source,Yahoo,regular
137361851,highway,turning_circle,regular
137362059,highway,turning_circle,regular
137362124,source,Bing,regular
137362124,highway,turning_circle,regular
137362161,highway,turning_circle,regular
137362177,highway,turning_circle,regular
137362409,highway,traffic_signals,regular
137362557,highway,crossing,regular
137362557,crossing,zebra,regular
137362563,highway,traffic_signals,regular
137362654,source,Bing,regular
137362654,highway,turning_circle,regular
137362686,highway,turning_circle,regular
137362757,highway,turning_circle,regular
137362905,highway,turning_circle,regular
137362912,highway,turning_circle,regular
137362949,highway,turning_circle,regular
137363050,highway,turning_circle,regular
137363063,source,Yahoo,regular
137363063,highway,turning_circle,regular
137363261,highway,turning_circle,regular
137363266,highway,turning_circle,regular
137363312,highway,turning_circle,regular
137363396,source,Bing,regular
137363396,highway,turning_circle,regular
137363541,barrier,gate,regular
137363695,highway,turning_circle,regular
137363744,highway,turning_circle,regular
137363971,highway,turning_circle,regular
137364090,highway,turning_circle,regular
137364097,highway,turning_circle,regular
137364378,source,Bing,regular
137364378,highway,turning_circle,regular
137364390,highway,turning_circle,regular
137364476,source,bing,regular
137364476,highway,turning_circle,regular
137364897,source,bing,regular
137364897,highway,turning_circle,regular
137364904,source,Bing,regular
137364904,highway,turning_circle,regular
137365027,highway,turning_circle,regular
137365030,highway,turning_circle,regular
137365156,highway,turning_circle,regular
137365234,highway,turning_circle,regular
137365322,highway,turning_circle,regular
137365582,highway,turning_circle,regular
137365758,highway,turning_circle,regular
137365794,highway,turning_circle,regular
137365948,highway,turning_circle,regular
137366369,highway,turning_circle,regular
137366443,highway,turning_circle,regular
137366489,junction,roundabout,regular
137366550,highway,stop,regular
137366653,highway,turning_circle,regular
137366731,source,Bing,regular
137366731,highway,turning_circle,regular
137366735,source,Bing,regular
137366735,highway,turning_circle,regular
137366771,source,Bing,regular
137366771,highway,turning_circle,regular
137367210,highway,turning_circle,regular
137367379,highway,turning_circle,regular
137367388,highway,turning_circle,regular
137367416,highway,turning_circle,regular
137367430,highway,turning_circle,regular
137367453,highway,turning_circle,regular
137367590,highway,turning_circle,regular
137367607,source,Bing,regular
137367607,highway,turning_circle,regular
137367780,highway,turning_circle,regular
137367794,highway,turning_circle,regular
137367827,highway,turning_circle,regular
137368224,highway,turning_circle,regular
137368246,highway,turning_circle,regular
137368350,highway,turning_circle,regular
137368443,highway,traffic_signals,regular
137368453,highway,traffic_signals,regular
137368522,highway,turning_circle,regular
137368532,highway,turning_circle,regular
137368567,source,Yahoo,regular
137368567,highway,turning_circle,regular
137368716,highway,turning_circle,regular
137368822,source,Bing,regular
137368822,highway,turning_circle,regular
137368861,highway,turning_circle,regular
137368953,highway,turning_circle,regular
137369029,highway,turning_circle,regular
137369057,highway,turning_circle,regular
137369143,source,Bing,regular
137369143,highway,turning_circle,regular
137369190,highway,turning_circle,regular
137369213,highway,turning_circle,regular
137369218,highway,turning_circle,regular
137369377,highway,turning_circle,regular
137369458,highway,turning_circle,regular
137369467,highway,turning_circle,regular
137369505,highway,turning_circle,regular
137369561,noexit,yes,regular
137369700,highway,turning_circle,regular
137369721,highway,turning_circle,regular
137369738,source,Bing,regular
137369738,highway,turning_circle,regular
137369793,highway,turning_circle,regular
137369852,source,Yahoo,regular
137369852,highway,turning_circle,regular
137369864,highway,turning_circle,regular
137370053,source,Bing,regular
137370053,highway,turning_circle,regular
137370120,source,Bing,regular
137370120,highway,turning_circle,regular
137370149,highway,turning_circle,regular
137370192,highway,turning_circle,regular
137370251,highway,turning_circle,regular
137370272,noexit,yes,regular
137370408,highway,turning_circle,regular
137370436,highway,turning_circle,regular
137370480,highway,turning_circle,regular
137370541,source,Yahoo,regular
137370541,highway,turning_circle,regular
137370641,noexit,yes,regular
137370649,source,Bing,regular
137370649,highway,turning_circle,regular
137370868,highway,turning_circle,regular
137371286,highway,turning_circle,regular
137371560,highway,turning_circle,regular
137371699,highway,turning_circle,regular
137371731,highway,turning_circle,regular
137371796,highway,turning_circle,regular
137371803,highway,turning_circle,regular
137371874,highway,turning_circle,regular
137371919,highway,turning_circle,regular
137372186,source,Bing,regular
137372186,highway,turning_circle,regular
137372192,highway,turning_circle,regular
137372293,highway,turning_circle,regular
137372403,highway,turning_circle,regular
137372856,highway,turning_circle,regular
137372905,highway,turning_circle,regular
137372913,highway,turning_circle,regular
137373188,highway,turning_circle,regular
137373330,highway,traffic_signals,regular
137373385,highway,traffic_signals,regular
137373468,highway,turning_circle,regular
137373520,source,Yahoo,regular
137373520,highway,turning_circle,regular
137373591,highway,turning_circle,regular
137373607,highway,turning_circle,regular
137373621,highway,turning_circle,regular
137373630,highway,turning_circle,regular
137373736,highway,turning_loop,regular
137373768,highway,turning_loop,regular
137373864,noexit,yes,regular
137374105,highway,turning_circle,regular
137374175,highway,turning_circle,regular
137374242,highway,turning_circle,regular
137374253,highway,turning_circle,regular
137374414,highway,turning_circle,regular
137374425,highway,turning_circle,regular
137374430,highway,turning_circle,regular
137374492,highway,traffic_signals,regular
137374492,crossing,traffic_signals,regular
137374540,highway,turning_circle,regular
137374549,highway,turning_circle,regular
137374563,highway,turning_circle,regular
137374581,highway,turning_circle,regular
137374618,source,bing,regular
137374618,highway,turning_circle,regular
137374627,source,Yahoo,regular
137374627,highway,turning_circle,regular
137374721,highway,turning_circle,regular
137374805,highway,turning_circle,regular
137374857,highway,turning_circle,regular
137374886,highway,turning_circle,regular
137374912,highway,turning_circle,regular
137374932,highway,turning_circle,regular
137374955,highway,turning_circle,regular
137375008,highway,turning_circle,regular
137375029,highway,turning_circle,regular
137375050,highway,turning_circle,regular
